2.999,101325.000,98860.100,287.150,289.179, 1.199,63.840,63.840,63.835,290625.000
2.999,101288.000,98535.800,286.680,289.178, 1.194,69.164,69.164,63.976,290624.000
2.999,145112.000,127192.000,309.609,321.531, 1.430,154.159,154.326,84.436,323139.000
2.999,144695.000,129046.000,311.190,321.540, 1.444,144.129,144.129,79.433,323148.000
2.999,143233.000,133921.000,315.177,321.556, 1.476,112.300,112.300,49.853,323164.000
3.000,142707.000,134232.000,315.878,321.601, 1.478,106.607,106.607,50.795,323209.000
3.000,140294.000,135629.000,318.636,321.699, 1.484,77.124,77.124,62.214,323307.000
3.000,139779.000,135243.000,318.787,321.722, 1.479,75.691,75.691,60.493,323331.000

