2.594,101325.000,99495.900,287.150,288.649, 1.207,54.879,54.879,54.874,290092.000
2.594,101297.000,99267.500,286.824,288.650, 1.203,59.207,59.207,54.923,290093.000
2.595,150095.000,130857.000,311.551,324.028, 1.463,137.200,157.899,71.445,325648.000
2.595,149587.000,132796.000,313.198,324.042, 1.477,147.518,147.518,67.220,325662.000
2.596,148295.000,141503.000,319.626,324.069, 1.540,93.867,93.867,41.346,325689.000
2.596,147915.000,141665.000,320.052,324.106, 1.540,89.838,89.838,42.172,325727.000
2.599,146234.000,142986.000,322.154,324.193, 1.547,63.096,63.096,51.685,325813.000
2.600,145892.000,142688.000,322.219,324.210, 1.543,62.305,62.305,50.239,325831.000

