3.199,101325.000,98505.600,287.150,289.476, 1.195,68.355,68.355,68.350,290923.000
3.199,101283.000,98127.000,286.599,289.475, 1.189,74.181,74.181,68.552,290922.000
3.199,142301.000,124927.000,308.398,320.149, 1.410,163.620,153.185,91.379,321749.000
3.200,141924.000,126776.000,309.993,320.157, 1.425,142.839,142.839,85.932,321758.000
3.200,140275.000,129402.000,312.562,320.170, 1.437,122.645,122.645,54.620,321771.000
3.201,139646.000,129777.000,313.423,320.225, 1.440,116.267,116.267,55.631,321826.000
3.200,136789.000,131342.000,316.663,320.318, 1.446,84.334,84.334,68.101,321920.000
3.200,136196.000,130856.000,316.798,320.342, 1.440,83.162,83.162,66.264,321944.000

