3.401,101325.000,98121.300,287.150,289.799, 1.190,72.952,72.952,72.945,291248.000
3.401,101279.000,97685.500,286.511,289.800, 1.183,79.289,79.289,73.219,291249.000
3.401,139489.000,122473.000,307.087,318.792, 1.388,173.338,152.850,98.678,320386.000
3.401,139143.000,124342.000,308.715,318.801, 1.403,142.290,142.290,92.751,320395.000
3.401,136237.000,121148.000,308.485,318.918, 1.370,143.122,143.122,60.938,320513.000
3.401,134600.000,122230.000,310.338,319.101, 1.370,132.197,132.197,62.095,320697.000
3.400,131230.000,125027.000,314.877,319.195, 1.385,91.925,91.925,75.560,320791.000
3.400,130581.000,124376.000,314.907,319.204, 1.377,91.465,91.465,73.621,320800.000

